"ID","pid","MATINH","Urban_Rural","age","gender","Q302","Q303A","Q303B","Q304_1","Q304_2","Q304_3","Q304_4","Q305A1","Q305A2","Q305B1","Q305B2","Q306","Q307","Q308","Q309","Q310A1","Q310A2","Q310B1","Q310B2","Q311","Q305A","Q305B","Q310AA","Q310B","region3","agegroup","weight"
"929193118600727",2,92,1,52,1,9,2,0,1,,,,9,95,8,53,4,1,3000,2,9,95,21,96,4,"shipper",,"xe ôm",,"South","45-64",1602720
"797782748104327",1,79,1,45,1,9,2,0,1,,,,9,96,4,35,5,1,11000,1,,,,,,"công nhân thoát n_____c",,,,"South","45-64",1602720
"929173115400724",3,92,1,47,1,6,2,0,3,,,,9,93,6,41,4,1,12000,2,6,61,1,1,4,"lam thau xay dung",,"làm vuon",,"South","45-64",1602720
"828232865100824",4,82,1,53,1,3,0,0,1,,,,9,96,6,42,4,1,3000,2,,,,,,"ph___ h___",,,,"South","45-64",1602720
"797782748104326",2,79,1,48,1,7,1,0,3,,,,9,95,9,56,2,1,20000,2,,,,,,"bán h___ ti___u gõ",,,,"South","45-64",1602720
"898893046302325",2,89,1,55,1,2,1,0,3,,,,9,93,21,96,4,1,1000,2,,,,,,"CH___Y XE ÔM",,,,"South","45-64",1602720
"727032548000538",1,72,1,49,1,12,3,0,1,,,,9,93,6,41,2,1,7200,2,,,,,,"Th___ H___",,,,"South","45-64",1602720
"727122573501237",1,72,1,47,1,5,0,0,0,,,,,,,,,,,,,,,,,,,,,"South","45-64",1602720
"797772743904029",1,79,1,58,1,5,1,0,1,3,,,7,71,6,41,4,1,6000,2,,,,,,"th___ h___",,,,"South","45-64",1602720
"918993074502628",4,91,1,53,1,12,3,1,1,,,,9,93,19,97,4,1,12000,2,,,,,,"TÀI X___",,,,"South","45-64",1602720
"919093104501027",2,91,2,48,1,12,3,0,2,,,,6,62,1,1,1,1,30000,2,,,,,,"nuôi tôm",,,,"South","45-64",2184541
"706882524900437",4,70,2,50,1,8,1,0,3,,,,9,93,8,49,2,1,5000,2,9,94,19,98,2,"Ch___y xe t___i",,"l___t h___t di___u",,"South","45-64",2184541
"929243124600108",2,92,2,46,1,7,1,0,2,,,,9,92,1,1,1,1,10000,2,,,,,,"LÀM RU___NG",,,,"South","45-64",2184541
"808012791000410",4,80,2,47,1,6,1,0,2,,,,6,61,1,1,4,1,5000,2,,,,,,"nông dân",,,,"South","45-64",2184541
"727032547701132",4,72,2,48,1,4,0,0,1,,,,9,92,1,1,4,1,8000,2,9,92,1,1,2,"công nhân t___nh bao bì cho khoai mì",,"làmm r___y cao su c___a nhà",,"South","45-64",2184541
"959583192100904",3,95,2,61,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,"South","45-64",2184541
"959603198101929",1,95,2,53,1,12,3,0,1,,,,4,42,20,99,5,1,2600,2,,,,,,"Cong chuc",,,,"South","45-64",2184541
"898923062501503",2,89,2,60,1,9,2,0,2,,,,6,63,1,1,4,1,1500,2,,,,,,"TRÒNG LÚA",,,,"South","45-64",2184541
"939343143802514",2,93,2,58,1,2,0,0,3,,,,6,61,1,1,1,1,20000,2,,,,,,"lam vuon",,,,"South","45-64",2184541
"919053089503005",3,91,2,62,1,0,0,0,2,3,,,9,96,6,41,4,1,6000,2,,,,,,"làm h___",,,,"South","45-64",2184541
"929263131202316",3,92,2,45,1,8,2,0,3,,,,9,95,7,46,4,1,8000,2,,,,,,"mua bán trái cây",,,,"South","45-64",2184541
"929263131202302",4,92,2,45,1,2,1,0,3,,,,9,95,7,46,1,1,10000,2,,,,,,"buon bán trái cây",,,,"South","45-64",2184541
"919133101500936",2,91,2,45,1,2,1,0,0,,,,,,,,,,,,,,,,,,,,,"South","45-64",2184541
"898893046903601",1,89,2,47,1,1,1,0,3,,,,6,62,1,1,4,1,2000,2,6,62,1,1,4,"LÀM RUÔNG",,"CHAN NUÔI",,"South","45-64",2184541
"828172848001132",2,82,2,52,1,5,1,0,2,,,,6,61,1,1,1,1,2000,2,,,,,,"làm v_____n",,,,"South","45-64",2184541
"706942534800725",6,70,2,64,1,7,1,0,2,,,,6,61,1,1,4,1,1500,2,,,,,,"LÀM V_____N",,,,"South","45-64",2184541
"727032547701136",2,72,2,61,1,7,0,0,0,,,,,,,,,,,,,,,,,,,,,"South","45-64",2184541
"797832749900601",1,79,2,52,1,3,0,0,1,,,,9,92,1,2,4,1,3000,2,,,,,,"C___O MU m_____n",,,,"South","45-64",2184541
"878733010001101",3,87,2,45,1,2,1,0,1,,,,9,92,1,1,4,1,4000,2,,,,,,"lao d___ng t___ do (làm thuê)",,,,"South","45-64",2184541
"808012791000404",2,80,2,62,1,3,0,0,2,,,,6,61,1,1,4,1,2000,2,,,,,,"chan nuôi",,,,"South","45-64",2184541
"919053089503017",3,91,2,62,1,5,1,0,0,,,,,,,,,,,,,,,,,,,,,"South","45-64",2184541
"939343143802509",1,93,2,56,1,5,1,0,0,,,,,,,,,,,,,,,,,,,,,"South","45-64",2184541
"878733010001103",4,87,2,59,1,5,0,0,2,,,,6,61,1,1,1,1,1500,2,,,,,,"làm v_____n",,,,"South","45-64",2184541
"727032547701131",2,72,2,45,1,4,0,0,1,,,,9,92,3,10,6,1,6500,1,6,61,1,1,1,"công nhân phân c___ h___t di___u",,"chan nuôi bò",,"South","45-64",2184541
"898893046903632",2,89,2,47,1,3,1,0,3,,,,9,96,1,1,1,1,1000,2,9,96,21,96,4,"LÀM V_____N",,"LÀM THUÊ",,"South","45-64",2184541
"959543184000730",2,95,2,50,1,12,3,0,1,,,,7,75,21,96,4,1,3000,2,,,,,,"tho hot toc",,,,"South","45-64",2184541
"808082824300324",4,80,2,50,1,3,1,1,1,,,,9,96,1,1,4,1,4000,2,,,,,,"Nông dan",,,,"South","45-64",2184541
"777522667402110",3,77,2,58,1,7,1,0,3,,,,7,75,21,96,2,1,6000,2,,,,,,"th___ may",,,,"South","45-64",2184541
"706962541703540",3,70,2,52,1,5,0,0,3,,,,9,95,7,47,2,1,25000,2,,,,,,"Buôn bán t___p hóa",,,,"South","45-64",2184541
"797852760701823",1,79,2,48,1,5,1,0,0,,,,,,,,,,,,,,,,,,,,,"South","45-64",2184541
"878743014800112",2,87,2,53,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"South","45-64",2184541
"706912522801328",4,70,2,48,1,10,3,0,2,,,,6,61,1,1,4,1,6000,2,,,,,,"LÀM NÔNG",,,,"South","45-64",2184541
"878713001900107",1,87,2,64,1,6,2,0,1,,,,9,93,21,96,4,1,1500,2,,,,,,"ch___y xe ôm",,,,"South","45-64",2184541
"939343142301714",4,93,2,55,1,9,2,0,2,,,,9,92,1,1,1,1,1000,2,,,,,,"làm ru___ng",,,,"South","45-64",2184541
"727102566001322",2,72,2,55,1,9,2,0,1,,,,7,71,6,41,4,1,12000,2,,,,,,"th___ h___",,,,"South","45-64",2184541
"797862765801112",3,79,2,50,1,7,1,0,3,,,,9,95,9,56,2,1,12000,2,,,,,,"Buôn Bán Rau c___ qu___",,,,"South","45-64",2184541
"959603198101934",6,95,2,47,1,7,1,0,2,,,,6,63,1,3,4,1,6000,2,,,,,,"nuoi tom",,,,"South","45-64",2184541
"929263131202306",3,92,2,57,1,5,1,0,2,,,,6,62,1,1,1,1,11000,2,,,,,,"làm v_____n",,,,"South","45-64",2184541
"929263131202305",3,92,2,45,1,6,1,0,2,,,,6,61,1,1,1,1,3000,2,,,,,,"làm v_____n",,,,"South","45-64",2184541
"959603198101901",1,95,2,52,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,"South","45-64",2184541
"706962541703506",1,70,2,64,1,9,0,0,1,,,,4,41,15,84,5,1,1400,2,,,,,,"Tr_____ng thôn",,,,"South","45-64",2184541
"757352619700747",1,75,2,61,1,12,3,2,3,,,,9,93,6,41,4,1,18000,2,9,96,21,96,4,"th____ xây d____ng",,"th____ ha__n sa__t",,"South","45-64",2184541
"727072555500424",2,72,2,50,1,1,0,0,1,,,,9,92,1,1,4,1,2000,2,,,,,,"làm m_____n tr___ng mì",,,,"South","45-64",2184541
"939343142301709",1,93,2,49,1,11,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","45-64",2184541
"808022798503016",2,80,2,45,1,5,1,0,1,3,,,7,71,6,41,2,1,6000,2,,,,,,"xây d___ng t___ do",,,,"South","45-64",2184541
"757352619700741",2,75,2,56,1,7,0,0,1,3,,,9,95,21,49,1,1,2000,2,,,,,,"cha__y xe ôm",,,,"South","45-64",2184541
"797832755305923",1,79,2,64,1,4,1,0,2,,,,6,63,1,1,1,1,1000,2,,,,,,"chan nuôi bò",,,,"South","45-64",2184541
"828232867800538",4,82,2,52,1,7,1,0,2,,,,6,61,1,1,2,1,999999,2,,,,,,"làm nông",,,,"South","45-64",2184541
"919093104501031",3,91,2,51,1,6,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","45-64",2184541
"898903050500922",4,89,2,60,1,4,1,0,0,,,,,,,,,,,,,,,,,,,,,"South","45-64",2184541
"898873038801932",3,89,2,47,1,1,1,0,3,,,,9,96,1,1,1,1,1000,2,9,96,1,1,1,"LÀM RU___NG",,"NUÔI HEO",,"South","45-64",2184541
"808022796701111",1,80,2,52,1,12,3,0,1,,,,9,92,1,1,4,1,1500,2,,,,,,"làm thuê",,,,"South","45-64",2184541
"929243124600103",2,92,2,63,1,8,1,0,2,,,,9,92,1,1,1,1,3000,1,,,,,,"LÀM RU___NG",,,,"South","45-64",2184541
"807972776300404",6,80,2,53,1,4,0,0,1,,,,6,63,1,1,4,1,4000,2,,,,,,"làm ru___ng",,,,"South","45-64",2184541
"959583192100906",5,95,2,55,1,2,1,0,2,,,,6,61,1,1,1,1,1500,2,,,,,,"dánh b___t cá",,,,"South","45-64",2184541
"797832755305922",1,79,2,64,1,7,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","45-64",2184541
"959583192100938",1,95,2,48,1,10,2,0,3,,,,9,95,7,47,4,1,6000,2,,,,,,"bán nuoc da",,,,"South","45-64",2184541
"797862765801113",6,79,2,58,1,12,3,2,0,,,,,,,,,,,,,,,,,,,,,"South","45-64",2184541
"757402639500301",4,75,2,55,1,7,2,0,2,,,,6,63,1,1,4,1,5000,2,7,75,4,35,2,"Nông dân",,"nuôi ong",,"South","45-64",2184541
"706962541703524",3,70,2,59,1,7,1,0,0,,,,,,,,,,,,,,,,,,,,,"South","45-64",2184541
"878713001900130",3,87,2,48,1,11,3,0,2,,,,6,61,1,1,4,2,,,,,,,,"Làm ru___ng",,,,"South","45-64",2184541
"919023080200702",2,91,2,50,1,1,1,0,2,,,,9,95,1,1,4,1,4500,2,,,,,,"buôn bán",,,,"South","45-64",2184541
"727062552500229",1,72,2,49,1,10,3,0,3,,,,7,74,21,95,4,1,6000,2,,,,,,"S___a ch___a di___n gia d___ng",,,,"South","45-64",2184541
"777502659000636",2,77,2,47,1,9,2,0,1,,,,7,71,6,41,4,1,13000,2,,,,,,"th___ h___",,,,"South","45-64",2184541
"727062552500207",3,72,2,55,1,12,3,0,3,,,,7,71,6,41,2,1,5000,2,6,63,1,1,1,"th___ xây",,"làm r___y",,"South","45-64",2184541
"898933067301314",3,89,2,54,1,12,3,2,3,,,,9,96,21,96,4,1,999999,2,,,,,,"BÁN T___I N_____C NHÀ",,,,"South","45-64",2184541
"828242874102321",3,82,2,51,1,7,1,0,3,,,,9,95,9,56,4,1,999999,2,,,,,,"buôn bán t___p hóa n_____c",,,,"South","45-64",2184541
"727102566001324",3,72,2,56,1,1,0,0,1,,,,7,71,6,41,4,1,8400,2,,,,,,"th___ h___",,,,"South","45-64",2184541
"919063093100829",3,91,2,56,1,5,1,0,3,,,,9,96,21,96,4,1,999999,2,9,96,17,88,5,"LÀM LÒ",,"T___ TR_____NG CHÍNH SÁCH",,"South","45-64",2184541
"727062552500236",2,72,2,63,1,9,2,0,1,,,,9,96,1,1,2,1,3000,2,,,,,,"di làm thuê( ai m_____n công vi___c gì làm dó)",,,,"South","45-64",2184541
"757382632000622",1,75,2,52,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,"South","45-64",2184541
"939363148601507",3,93,2,57,1,10,2,0,2,,,,9,92,1,1,1,1,2000,2,,,,,,"nông nghi___p",,,,"South","45-64",2184541
"929273128500648",6,92,2,53,1,11,3,0,2,,,,6,62,1,1,4,1,0,2,,,,,,"tr___ng cây an trái",,,,"South","45-64",2184541
"706882524900431",1,70,2,61,1,6,1,0,1,,,,7,75,1,1,2,1,2000,2,,,,,,"làm di___u",,,,"South","45-64",2184541
"807972776300434",1,80,2,47,1,7,1,0,2,,,,9,93,7,47,4,1,10000,2,,,,,,"giao hàng cho th___c an chan nuôi",,,,"South","45-64",2184541
"727082559702640",2,72,2,51,1,11,2,0,3,,,,9,95,9,56,2,1,12000,2,,,,,,"Buôn bán cà phê",,,,"South","45-64",2184541
"959603198101936",1,95,2,52,1,6,2,0,1,,,,1,16,19,97,5,1,400,1,,,,,,"cong chu",,,,"South","45-64",2184541
"959613192702027",1,95,2,50,1,11,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","45-64",2184541
"898873038801934",4,89,2,56,1,6,1,0,2,,,,6,62,1,1,4,1,2000,2,,,,,,"LÀM RUÔNGK",,,,"South","45-64",2184541
"898913058301202",7,89,2,50,1,1,1,0,2,,,,6,61,1,1,4,1,1000,2,,,,,,"LÀM RU___NG",,,,"South","45-64",2184541
"828212858801208",1,82,2,47,1,8,1,0,2,,,,6,63,1,1,4,1,5000,2,,,,,,"Làm v_____n",,,,"South","45-64",2184541
"727112570500625",2,72,2,45,1,8,1,0,3,,,,7,75,7,45,2,1,1500,2,,,,,,"Th___ s___a xe",,,,"South","45-64",2184541
"878713001900124",3,87,2,62,1,0,0,0,3,,,,9,95,9,56,4,1,1500,2,,,,,,"bán quán cf t___i nhà",,,,"South","45-64",2184541
"939343143802505",5,93,2,61,1,0,0,0,3,,,,6,61,1,1,1,1,3300,2,,,,,,"lam mía",,,,"South","45-64",2184541
"959573187600233",2,95,2,61,1,5,1,0,2,,,,6,63,1,3,4,1,35000,2,,,,,,"nuoi tom",,,,"South","45-64",2184541
"878713001900138",4,87,2,50,1,0,0,0,2,,,,9,92,1,1,4,1,1000,2,,,,,,"Lam muon lien quan den nong nghiep",,,,"South","45-64",2184541
"828242874102309",3,82,2,45,1,6,1,0,2,,,,6,63,1,1,4,1,999999,2,,,,,,"làm ru___ng",,,,"South","45-64",2184541
"939363148601505",3,93,2,49,1,12,5,0,1,,,,2,24,6,41,5,1,6000,1,5,52,11,65,5,"CÔNG CH___C NHÀ N_____C",,"BÁN B___O HI___M",,"South","45-64",2184541
"747212584303126",2,74,2,48,1,6,2,0,3,,,,9,95,9,56,4,1,15000,2,,,,,,"bán hàng an t___i nhà",,,,"South","45-64",2184541
"959603198101904",4,95,2,52,1,9,2,0,3,,,,7,72,21,95,4,1,6000,2,,,,,,"th___ bac",,,,"South","45-64",2184541
"807972776300408",2,80,2,58,1,6,2,0,2,,,,9,92,1,1,4,1,3000,2,,,,,,"làm ru___ng.",,,,"South","45-64",2184541
"898933067301310",6,89,2,64,1,5,1,0,3,,,,9,95,21,96,4,1,3000,2,,,,,,"BÁN D___ AN",,,,"South","45-64",2184541
"706982524601222",2,70,2,45,1,5,1,0,1,,,,9,93,6,42,4,1,10000,2,,,,,,"ch___y xe cu___c cho ng_____i khác",,,,"South","45-64",2184541
"919093104501017",2,91,2,45,1,6,1,0,3,,,,6,62,1,1,1,1,8000,2,,,,,,"nuôi tôm",,,,"South","45-64",2184541
"706942534800735",2,70,2,62,1,9,0,0,0,,,,,,,,,,,,,,,,,,,,,"South","45-64",2184541
"808042806600834",3,80,2,48,1,9,2,0,1,,,,7,71,6,43,4,1,4000,2,,,,,,"th__ h___",,,,"South","45-64",2184541
"939323136300501",2,93,2,51,1,9,1,0,1,,,,9,95,10,58,5,1,8000,1,,,,,,"nhân viên truy___n hình",,,,"South","45-64",2184541
"959563185502731",3,95,2,45,1,12,3,0,1,,,,4,41,15,84,5,1,4000,1,,,,,,"can b___ xã",,,,"South","45-64",2184541
"828212858801207",2,82,2,45,1,6,2,0,3,,,,9,93,6,41,4,1,6000,2,,,,,,"ph___ h___",,,,"South","45-64",2184541
"777502659000641",2,77,2,46,1,6,1,0,1,,,,9,93,3,29,6,1,8000,2,,,,,,"cô gnhaan",,,,"South","45-64",2184541
"808082824300313",1,80,2,58,1,4,1,0,1,,,,9,96,1,1,4,1,3000,2,,,,,,"di gánh thanh long m_____n.",,,,"South","45-64",2184541
"919093104501006",3,91,2,45,1,5,1,0,2,,,,6,62,1,1,1,1,20000,2,,,,,,"nuôi tôm",,,,"South","45-64",2184541
"727102566001301",1,72,2,45,1,9,1,0,1,,,,9,93,6,41,4,1,11000,2,,,,,,"th___ h___",,,,"South","45-64",2184541
"727072555500409",1,72,2,58,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,"South","45-64",2184541
"878773025000830",3,87,2,61,1,5,1,0,2,,,,6,63,1,1,4,1,5000,2,,,,,,"Nông dan",,,,"South","45-64",2184541
"757382632000613",4,75,2,52,1,6,1,0,2,,,,9,92,1,1,1,1,6000,2,9,93,6,42,4,"làm r___y",,"ph___ h___",,"South","45-64",2184541
"878713001900126",2,87,2,62,1,0,0,0,2,,,,6,63,1,3,4,1,1700,2,9,95,19,97,4,"Giang l_____i",,"làm m____n",,"South","45-64",2184541
"777522667402158",3,77,2,47,1,1,0,0,3,,,,9,92,1,1,4,1,10000,2,,,,,,"Làm m_____n di ghe",,,,"South","45-64",2184541
"878743014800103",2,87,2,56,1,8,2,0,2,,,,6,61,1,1,1,1,1000,2,,,,,,"làm ru___ng",,,,"South","45-64",2184541
"706912522801324",3,70,2,50,1,6,1,0,1,,,,6,61,1,1,1,2,,,9,92,1,1,1,"làm r___y di___u c___a nhà",,"làm t___ do ai g___i công vi___c gì thì làm dó",,"South","45-64",2184541
"797832749900603",5,79,2,56,1,3,1,0,2,,,,6,63,1,1,2,1,999999,2,,,,,,"chan nuôi gia súc,",,,,"South","45-64",2184541
"757352617901521",1,75,2,47,1,1,0,0,1,,,,9,93,6,41,4,1,10000,2,,,,,,"tài x___",,,,"South","45-64",2184541
"959583192100925",1,95,2,59,1,9,2,0,3,,,,9,95,21,96,4,1,1000,2,,,,,,"bán vé s___",,,,"South","45-64",2184541
"706912522801326",3,70,2,54,1,9,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","45-64",2184541
"808032802401228",5,80,2,62,1,9,2,2,2,,,,6,61,1,1,1,1,3000,2,9,93,12,68,4,"trông rây",,"làm xây dung",,"South","45-64",2184541
"808032802401226",1,80,2,50,1,12,3,0,3,,,,9,95,9,56,4,1,9000,2,,,,,,"bán cà phê trà s__a",,,,"South","45-64",2184541
"828242874102323",5,82,2,55,1,6,1,1,2,,,,6,61,1,1,4,1,999999,2,,,,,,"chan nuoi",,,,"South","45-64",2184541
"898903050500930",3,89,2,45,1,4,1,0,3,,,,9,93,6,41,4,1,10000,2,,,,,,"TH___ H___",,,,"South","45-64",2184541
"757382632000603",3,75,2,50,1,7,1,0,1,,,,9,93,6,42,4,1,5000,2,,,,,,"xây d___ng",,,,"South","45-64",2184541
"959563185502722",1,95,2,47,1,9,2,0,3,,,,9,95,7,47,4,1,5000,2,,,,,,"bán qu___n áo",,,,"South","45-64",2184541
"797852760701827",3,79,2,54,1,3,0,0,3,,,,7,75,3,17,2,1,1300,2,,,,,,"lao d___ng th___ công, dán gi___y",,,,"South","45-64",2184541
"959543184000738",4,95,2,48,1,10,3,0,3,,,,7,75,3,32,4,1,6000,1,,,,,,"công nhân s___n xu___t",,,,"South","45-64",2184541
"878672991401013",4,87,2,49,1,4,1,0,1,,,,9,93,6,41,4,1,7000,2,9,92,1,1,4,"làm h___",,"bán bông",,"South","45-64",2184541
"898923062501508",2,89,2,64,1,5,1,0,2,,,,9,92,1,1,1,1,0,2,,,,,,"TR___NG R___Y",,,,"South","45-64",2184541
"929273128500645",1,92,2,61,1,9,2,0,2,,,,6,61,1,1,4,1,0,2,,,,,,"LÀM RU___NG",,,,"South","45-64",2184541
"898893046903620",1,89,2,56,1,1,1,0,2,,,,6,62,1,1,4,1,2000,2,,,,,,"LÀM RU___NG",,,,"South","45-64",2184541
"757352619700746",2,75,2,51,1,7,0,0,3,,,,9,95,21,96,4,1,500,2,9,92,1,1,1,"x____a xe honda",,"La__m nông",,"South","45-64",2184541
"959613192702025",3,95,2,45,1,4,0,0,2,,,,9,95,19,97,4,1,7000,2,,,,,,"Làm m_____n",,,,"South","45-64",2184541
"898873038801936",2,89,2,47,1,7,2,0,2,,,,6,62,1,1,4,1,2000,2,7,71,6,43,4,"LÀM RU___NG",,"TH___ S__N",,"South","45-64",2184541
"898893046903630",2,89,2,53,1,4,1,0,3,,,,9,93,6,41,4,1,2000,2,,,,,,"TH___ H___",,,,"South","45-64",2184541
"828222863600213",1,82,2,51,1,12,3,0,1,,,,4,41,15,84,4,1,10000,1,,,,,,"cán b___ xa",,,,"South","45-64",2184541
"878733010001130",5,87,2,62,1,5,1,0,3,,,,6,63,1,1,4,1,10000,2,,,,,,"Làm ruong",,,,"South","45-64",2184541
"878743014800141",3,87,2,49,1,7,2,0,2,,,,6,63,1,1,4,1,12000,2,,,,,,"Làm ruong",,,,"South","45-64",2184541
"757372627500408",4,75,2,47,1,7,1,0,3,,,,5,52,21,95,2,1,6000,2,,,,,,"Th___ s___a khóa xe",,,,"South","45-64",2184541
"929263131202312",2,92,2,48,1,5,0,0,3,,,,9,95,7,46,1,1,0,2,,,,,,"buôn bán",,,,"South","45-64",2184541
"919063093100821",1,91,2,64,1,6,2,0,3,,,,9,96,1,1,1,1,1000,2,,,,,,"LÀM RU___NG",,,,"South","45-64",2184541
"959543184000723",3,95,2,57,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,"South","45-64",2184541
"828222863600224",4,82,2,53,1,9,2,0,1,,,,4,41,15,84,4,1,4000,2,,,,,,"h___p tác xã",,,,"South","45-64",2184541
"878773025000805",2,87,2,45,1,11,2,0,2,,,,6,63,21,96,4,1,2500,2,,,,,,"làm v_____n",,,,"South","45-64",2184541
"939363148601512",2,93,2,62,1,4,0,0,2,,,,9,92,1,1,1,1,3000,2,,,,,,"NÔNG NGHI___P",,,,"South","45-64",2184541
"727082559702624",2,72,2,45,1,12,4,4,1,,,,998,998,18,90,4,1,1500,2,,,,,,"NH___C CÔNG",,,,"South","45-64",2184541
"828192836300823",1,82,2,61,1,8,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","45-64",2184541
"898833031303228",5,89,2,53,1,6,1,0,2,,,,6,63,1,1,4,1,1200,2,,,,,,"CHAN NUÔI T___I NHÀ",,,,"South","45-64",2184541
"919133101500929",1,91,2,45,1,5,1,0,2,,,,6,61,1,1,1,1,1000,2,,,,,,"tr___ng r___y",,,,"South","45-64",2184541
"878753018701502",2,87,2,56,1,9,2,0,2,,,,6,63,1,1,4,1,0,2,9,95,9,56,4,"Làm ruong",,"bán cá",,"South","45-64",2184541
"939343142301702",4,93,2,55,1,9,2,0,2,,,,9,92,1,1,1,1,500,2,,,,,,"LÀM RU___NG",,,,"South","45-64",2184541
"959613192702026",1,95,2,54,1,5,1,0,2,,,,6,63,1,3,4,1,35000,2,4,41,15,84,5,"nuoi tom",,"cán bo xa",,"South","45-64",2184541
"706942534800722",1,70,2,55,1,4,0,0,2,,,,7,75,1,1,4,1,6000,2,,,,,,"C___O MU t___i nhà",,,,"South","45-64",2184541
"898923062501514",3,89,2,56,1,5,1,0,2,,,,6,63,1,1,4,1,3000,2,,,,,,"LÀM RU___NG",,,,"South","45-64",2184541
"828212858801240",3,82,2,59,1,10,2,0,2,,,,6,63,1,1,4,1,3000,2,4,41,15,84,5,"làm v_____n",,"can bo xa",,"South","45-64",2184541
"919073097002718",2,91,2,50,1,4,0,0,3,,,,6,61,1,1,1,1,2000,2,,,,,,"nông dân",,,,"South","45-64",2184541
"727062552500226",4,72,2,52,1,8,1,0,1,,,,7,71,6,41,2,1,5000,2,,,,,,"th___ h___",,,,"South","45-64",2184541
"929263131202317",3,92,2,56,1,9,2,0,2,,,,6,61,1,1,1,1,2000,2,,,,,,"làm v_____n",,,,"South","45-64",2184541
"878713001900112",2,87,2,50,1,2,0,0,3,,,,9,96,8,49,4,1,6000,2,,,,,,"L__ xe",,,,"South","45-64",2184541
"807972776300422",1,80,2,50,1,4,1,0,2,,,,9,92,1,1,4,1,4000,2,,,,,,"làm ru___ng",,,,"South","45-64",2184541
"757372627500446",2,75,2,52,1,1,0,0,1,,,,9,93,6,41,4,1,10000,2,,,,,,"làm th___ xây",,,,"South","45-64",2184541
"929263131202304",3,92,2,62,1,4,1,0,2,,,,6,61,1,1,1,1,3500,2,,,,,,"làm v_____n",,,,"South","45-64",2184541
"797832749900622",2,79,2,50,1,6,1,0,1,,,,9,92,1,1,4,1,6000,2,,,,,,"Làm t___ do (nông nghi___p)",,,,"South","45-64",2184541
"797832749900616",2,79,2,59,1,6,1,0,2,,,,6,63,1,1,4,1,3000,2,,,,,,"Nuôi bò l___y s___a",,,,"South","45-64",2184541
"959583192100920",3,95,2,54,1,7,1,0,0,,,,,,,,,,,,,,,,,,,,,"South","45-64",2184541
"706942534800734",1,70,2,62,1,10,0,0,1,,,,1,15,15,84,5,1,2900,2,,,,,,"Tr_____ng ban m___t tr___n",,,,"South","45-64",2184541
"808012791000422",3,80,2,45,1,9,2,0,2,,,,6,61,1,1,4,1,2000,2,,,,,,"làm ruông",,,,"South","45-64",2184541
"706912523201128",1,70,2,50,1,9,2,0,3,,,,7,75,21,96,4,1,10000,2,,,,,,"CH___ TI___M TÓC",,,,"South","45-64",2184541
"797832749900614",4,79,2,52,1,9,2,0,2,,,,6,63,1,1,2,1,3000,2,,,,,,"chan nuôi gia súc, gia c___m",,,,"South","45-64",2184541
"919093104501010",2,91,2,49,1,8,2,0,2,,,,6,62,1,1,1,1,5000,2,,,,,,"nuôi tôm",,,,"South","45-64",2184541
"757422648202224",4,75,2,45,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"South","45-64",2184541
"939323136300525",2,93,2,62,1,5,0,0,3,,,,9,93,6,41,4,1,2000,2,,,,,,"LÀM THUÊ BÊN XÂY D___NG",,,,"South","45-64",2184541
"828222863600228",6,82,2,64,1,5,1,0,1,,,,4,41,15,84,4,1,4000,2,,,,,,"h___p tác xã n_____c",,,,"South","45-64",2184541
"919073097002739",1,91,2,57,1,4,0,0,0,,,,,,,,,,,,,,,,,,,,,"South","45-64",2184541
"878672991401016",2,87,2,48,1,12,3,0,2,,,,6,61,1,1,1,1,4000,2,,,,,,"tr___ng bông",,,,"South","45-64",2184541
"878672991401014",2,87,2,58,1,10,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","45-64",2184541
"898923062501511",6,89,2,51,1,10,3,0,2,,,,9,92,1,1,1,1,6000,2,,,,,,"TR___NG R___Y",,,,"South","45-64",2184541
"898873038801901",1,89,2,52,1,2,1,0,0,,,,,,,,,,,,,,,,,,,,,"South","45-64",2184541
"898933067301338",2,89,2,64,1,10,3,0,2,,,,9,92,1,1,4,1,0,2,9,96,17,88,5,"NÔNG",,"T___ TR_____NG ___P",,"South","45-64",2184541
"878763021401833",2,87,2,58,1,2,1,0,1,,,,7,75,19,98,4,1,1500,2,,,,,,"Ch___ tre",,,,"South","45-64",2184541
"898883043900232",3,89,2,46,1,9,2,0,1,,,,9,96,21,96,4,1,3000,2,,,,,,"làm h___",,,,"South","45-64",2184541
"706912523201142",2,70,2,50,1,11,2,0,3,,,,9,92,1,1,2,1,6000,2,,,,,,"làm nông",,,,"South","45-64",2184541
