"ID","pid","MATINH","Urban_Rural","age","C1","C2","TOTAL_HH_member","assets_1","assets_2","assets_3","assets_4","assets_5","assets_6","assets_7","assets_8","assets_9","assets_10","assets_11","assets_12","assets_13","assets_14","assets_15","assets_16","assets_17","assets_18","assets_19","C9","C10"
"666492431601235",2,66,2,15,1,4,5,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,
"666492431601236",3,66,2,41,1,3,4,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"666492431601238",2,66,2,38,1,2,2,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"666492431601239",2,66,2,15,1,2,3,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,
"666522441500801",2,66,2,44,1,2,3,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"666522441500803",1,66,2,56,1,1,2,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"666522441500811",4,66,2,39,1,2,4,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"666522441500812",1,66,2,54,1,2,2,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"666522441500813",4,66,2,29,1,2,4,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,
"666522441500815",4,66,2,29,1,2,4,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,
"666522441500816",3,66,2,37,1,1,3,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"666522441500820",4,66,2,39,1,2,4,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,
"666522441500821",3,66,2,27,1,2,4,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,
"666522441500823",2,66,2,37,1,2,3,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"666522441500824",4,66,2,48,1,4,4,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,
"666522441500825",1,66,2,44,1,2,2,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,
"666522441500826",1,66,2,27,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"666522441500829",3,66,2,35,1,3,4,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,
"666522441500833",3,66,2,34,1,2,4,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"666542450800401",2,66,2,60,1,2,2,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"666542450800402",3,66,2,26,1,4,6,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,
"666542450800403",4,66,2,34,1,2,4,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,
"666542450800405",4,66,2,56,1,3,5,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,
"666542450800406",1,66,2,56,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"666542450800409",2,66,2,23,1,5,5,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,
"666542450800410",5,66,2,47,1,4,5,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,
"666542450800413",2,66,2,27,1,4,4,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,
"666542450800415",4,66,2,32,1,2,5,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"666542450800416",1,66,2,64,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"666542450800422",2,66,2,27,1,4,4,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,
"666542450800425",1,66,2,18,1,4,4,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,
"666542450800431",2,66,2,53,1,2,3,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,
"666542450800432",5,66,2,45,1,2,5,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,
"666542450800434",3,66,2,38,1,2,3,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,
"666562458000503",4,66,1,57,1,4,4,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,
"666562458000504",2,66,1,15,1,3,4,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,
"666562458000509",1,66,1,60,1,1,2,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,
"666562458000511",5,66,1,37,1,2,5,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,
"666562458000512",1,66,1,60,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,
"666562458000513",3,66,1,47,1,3,3,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,
"666562458000515",1,66,1,35,1,3,4,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,
"666562458000518",1,66,1,15,1,3,4,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,
"666562458000521",2,66,1,40,1,2,3,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,
"666562458000523",1,66,1,32,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,
"666562458000525",2,66,1,31,1,2,3,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,
"666562458000526",2,66,1,47,1,3,3,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,
"666562458000527",1,66,1,20,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,
"666562458000528",1,66,1,20,4,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,
"666562458000529",1,66,1,30,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"676602461800501",2,67,2,40,1,2,3,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,2,6
"676602461800503",2,67,2,63,1,2,2,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"676602461800504",4,67,2,41,1,4,5,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"676602461800507",4,67,2,38,1,3,5,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,
"676602461800521",2,67,2,31,1,2,3,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,
"676602461800522",4,67,2,40,1,2,4,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"676602461800524",4,67,2,32,1,2,4,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,
"676602461800525",1,67,2,42,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,
"676602461800527",5,67,2,41,1,3,5,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,
"676602461800528",1,67,2,26,1,3,3,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,2,6
"676602461800530",3,67,2,33,1,2,3,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,
"676602461800531",1,67,2,25,1,2,2,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,2,1
"676602461800535",1,67,2,17,1,3,3,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,2,1
"676602461800537",1,67,2,47,1,2,2,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"676602461800539",2,67,2,56,1,3,3,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"676622465501341",2,67,2,25,1,2,3,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,
"676622465501342",3,67,2,31,1,2,3,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,2,6
"676622465501343",4,67,2,36,1,3,5,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,
"676622465501345",1,67,2,39,1,3,3,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,2,6
"676622465501346",3,67,2,40,1,3,4,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,2,2
"676622465501347",2,67,2,47,1,2,3,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,
"676622465501350",4,67,2,48,1,2,4,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"676622465501351",1,67,2,21,1,3,3,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,
"676622465501352",2,67,2,25,1,2,2,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,
"676622465501353",2,67,2,28,1,2,3,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"676622465501355",2,67,2,42,1,2,3,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,
"676622465501356",2,67,2,46,1,2,2,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,
"676622465501357",2,67,2,30,5,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,
"676622465501359",3,67,2,33,1,2,4,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,
"676622465501360",1,67,2,47,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,
"676632466400209",3,67,1,36,1,2,4,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,
"676632466400221",3,67,1,39,1,2,4,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,
"676632466400222",1,67,1,27,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,
"676632466400223",3,67,1,35,1,2,4,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,
"676632466400224",2,67,1,42,5,1,2,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"676632466400225",1,67,1,19,5,2,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"676632466400226",2,67,1,18,1,4,4,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,2,1
"676632466400228",1,67,1,17,1,3,3,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,2,1
"676632466400230",4,67,1,45,1,3,4,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,
"676632466400231",2,67,1,21,1,2,3,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"676632466400232",1,67,1,46,1,1,2,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"676632466400233",1,67,1,24,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
"676632466400234",3,67,1,37,1,1,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,
"676632466400236",3,67,1,37,1,2,3,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,
"676632466400237",1,67,1,47,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"676632467701003",3,67,2,39,1,2,4,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"676632467701004",3,67,2,52,1,2,3,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"676632467701008",8,67,2,50,1,6,8,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,
"676632467701009",4,67,2,38,1,2,4,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,
"676632467701010",4,67,2,52,1,4,5,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"676632467701014",4,67,2,60,1,3,4,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,
"676632467701018",6,67,2,39,1,2,6,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"676632467701021",7,67,2,38,1,1,7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,
"676632467701022",3,67,2,25,1,4,5,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,
"676632467701023",4,67,2,31,1,2,5,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,
"676632467701028",1,67,2,25,1,3,3,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,
"676632467701030",4,67,2,19,1,5,7,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,
"676632467701033",1,67,2,28,1,2,2,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,2,4
"676632467701035",3,67,2,33,1,2,4,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"676632467701036",4,67,2,34,1,2,4,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,
"676652472801708",2,67,2,16,1,2,3,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"676652472801710",1,67,2,44,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,
"676652472801723",1,67,2,15,1,3,3,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"676652472801725",2,67,2,15,1,1,3,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,
"676652472801727",3,67,2,15,1,3,5,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,
"676652472801729",1,67,2,58,1,2,2,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"676652472801730",2,67,2,47,1,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,
"676652472801731",3,67,2,41,1,3,4,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"676652472801732",2,67,2,54,1,1,2,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,
"676652472801733",1,67,2,51,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"676652472801734",1,67,2,32,1,3,3,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,
"676652472801735",1,67,2,29,1,2,2,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,
"676652472801736",3,67,2,36,1,2,3,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"676652472801740",3,67,2,49,1,2,3,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,
"676652472801742",1,67,2,53,1,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"686722477500404",5,68,1,43,1,3,5,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"686722477500405",2,68,1,35,1,3,5,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,
"686722477500410",3,68,1,45,1,4,4,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,
"686722477500411",4,68,1,46,1,3,4,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"686722477500421",1,68,1,17,1,3,3,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,
"686722477500422",5,68,1,59,1,5,5,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,
"686722477500423",2,68,1,45,4,2,3,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,
"686722477500425",1,68,1,47,1,2,2,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,
"686722477500426",1,68,1,27,4,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,
"686722477500427",1,68,1,41,1,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,
"686722477500431",2,68,1,29,1,2,3,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,
"686722477500432",1,68,1,17,1,3,3,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,
"686722477500437",3,68,1,56,1,4,4,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,
"686722477500438",2,68,1,50,1,2,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,
"686722477500440",2,68,1,28,1,2,2,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,
"686722479000906",1,68,1,54,1,1,2,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,
"686722479000908",3,68,1,55,1,3,4,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"686722479000910",2,68,1,62,1,3,3,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,
"686722479000912",2,68,1,58,1,2,3,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,
"686722479000913",1,68,1,64,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,
"686722479000921",3,68,1,48,1,2,4,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"686722479000922",1,68,1,23,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,
"686722479000924",3,68,1,35,1,2,3,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,
"686722479000931",3,68,1,34,1,2,4,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,
"686722479000932",3,68,1,29,1,2,3,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,
"686722479000933",1,68,1,26,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,
"686722479000934",4,68,1,32,1,2,4,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,
"686722479000936",4,68,1,40,1,2,4,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,
"686722479000937",3,68,1,54,1,3,3,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,
"686722479000940",1,68,1,32,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,
"686732481404307",2,68,1,17,1,3,4,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,
"686732481404308",1,68,1,56,1,2,2,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,
"686732481404309",1,68,1,25,1,2,3,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,
"686732481404321",3,68,1,45,1,4,4,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,
"686732481404325",3,68,1,20,1,3,5,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,
"686732481404326",4,68,1,29,1,2,4,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,
"686732481404328",2,68,1,15,1,3,4,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,
"686732481404329",1,68,1,45,1,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,
"686732481404330",2,68,1,22,1,4,4,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,
"686732481404332",2,68,1,60,1,2,4,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,
"686732481404333",1,68,1,25,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,
"686732481404334",2,68,1,34,1,2,2,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"686732481404335",1,68,1,19,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,
"686732481404337",1,68,1,25,1,2,2,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,
"686732481404339",2,68,1,38,1,1,2,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,
"686742487501601",3,68,2,43,1,4,4,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,2,4
"686742487501602",2,68,2,29,1,2,3,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"686742487501604",1,68,2,54,1,2,2,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"686742487501615",3,68,2,33,1,1,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,
"686742487501622",3,68,2,25,1,2,3,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,
"686742487501623",1,68,2,15,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"686742487501624",5,68,2,36,1,2,5,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,2,4
"686742487501625",1,68,2,25,1,3,3,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,
"686742487501626",2,68,2,59,1,2,2,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,
"686742487501628",4,68,2,31,1,2,4,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,
"686742487501631",1,68,2,21,1,3,3,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"686742487501632",1,68,2,25,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,
"686742487501633",2,68,2,27,1,2,3,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,
"686742487501636",1,68,2,16,1,1,2,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"686742487501637",1,68,2,29,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,
"686782495812522",3,68,1,36,1,2,3,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,
"686782495812523",1,68,1,16,1,2,2,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,
"686782495812525",1,68,1,18,1,3,3,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,
"686782495812527",3,68,1,45,1,3,3,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,
"686782495812528",1,68,1,21,1,3,3,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,2,6
"686782495812529",3,68,1,24,1,2,4,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,
"686782495812530",2,68,1,22,1,4,4,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,
"686782495812531",1,68,1,46,1,2,2,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"686782495812532",2,68,1,20,1,2,2,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,
"686782495812533",2,68,1,20,1,2,3,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,
"686782495812535",1,68,1,15,1,3,3,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,
"686782495812536",1,68,1,48,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,
"686782495812537",1,68,1,18,1,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,
"686782495812538",2,68,1,33,1,1,2,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,
"686782495812539",2,68,1,35,1,2,3,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"686782496102703",2,68,2,41,1,2,3,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"686782496102715",2,68,2,43,1,3,3,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"686782496102721",1,68,2,23,1,2,2,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,
"686782496102722",3,68,2,17,1,4,5,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,
"686782496102724",2,68,2,25,1,2,2,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,
"686782496102725",3,68,2,20,1,3,5,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,
"686782496102726",2,68,2,22,1,4,4,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,
"686782496102727",3,68,2,27,1,2,4,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,
"686782496102728",4,68,2,50,1,4,4,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,
"686782496102729",1,68,2,31,1,2,2,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,
"686782496102730",1,68,2,22,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,
"686782496102731",1,68,2,26,3,3,3,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,
"686782496102735",3,68,2,26,1,3,5,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"686782496102739",1,68,2,47,10,2,2,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,
"686782496102740",1,68,2,54,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"686792504201103",2,68,2,16,1,3,4,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"686792504201104",1,68,2,53,1,2,2,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,
"686792504201109",1,68,2,57,1,2,2,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"686792504201110",2,68,2,51,1,2,2,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"686792504201111",6,68,2,38,1,3,6,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"686792504201121",2,68,2,21,1,2,3,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,
"686792504201122",3,68,2,31,1,2,3,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,
"686792504201123",2,68,2,22,1,2,3,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,
"686792504201125",2,68,2,22,1,3,4,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,
